GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67,HD01_VD68,HD02_VD68,HD01_VD69,HD02_VD69,HD01_VD70,HD02_VD70,HD01_VD71,HD02_VD71,HD01_VD72,HD02_VD72,HD01_VD73,HD02_VD73,HD01_VD74,HD02_VD74,HD01_VD75,HD02_VD75,HD01_VD76,HD02_VD76,HD01_VD77,HD02_VD77,HD01_VD78,HD02_VD78,HD01_VD79,HD02_VD79,HD01_VD80,HD02_VD80,HD01_VD81,HD02_VD81,HD01_VD82,HD02_VD82,HD01_VD83,HD02_VD83,HD01_VD84,HD02_VD84,HD01_VD85,HD02_VD85,HD01_VD86,HD02_VD86,HD01_VD87,HD02_VD87,HD01_VD88,HD02_VD88,HD01_VD89,HD02_VD89,HD01_VD90,HD02_VD90,HD01_VD91,HD02_VD91,HD01_VD92,HD02_VD92,HD01_VD93,HD02_VD93,HD01_VD94,HD02_VD94,HD01_VD95,HD02_VD95,HD01_VD96,HD02_VD96,HD01_VD97,HD02_VD97,HD01_VD98,HD02_VD98,HD01_VD99,HD02_VD99,HD01_VD100,HD02_VD100,HD01_VD101,HD02_VD101,HD01_VD102,HD02_VD102,HD01_VD103,HD02_VD103,HD01_VD104,HD02_VD104,HD01_VD105,HD02_VD105,HD01_VD106,HD02_VD106,HD01_VD107,HD02_VD107,HD01_VD108,HD02_VD108,HD01_VD109,HD02_VD109
1400000US17031160100,17031160100,"Census Tract 1601, Cook County, Illinois",2824,383,0,11,0,11,0,11,144,110,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,0,11,0,11,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,7,12,21,0,11,30,25,0,11,0,11,0,11,1,3,5,9,263,118,0,11,0,11,0,11,0,11,0,11,0,11,240,107,0,11,366,185,0,11,47,47,0,11,0,11,0,11,0,11,0,11,18,21,0,11,252,120,0,11,37,55,20,18,0,11,16,28,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,54,57,0,11,0,11,0,11,0,11,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,14,0,11,108,148,1000,402,182,138
1400000US17031160200,17031160200,"Census Tract 1602, Cook County, Illinois",3761,454,0,11,9,19,0,11,86,96,39,82,0,11,0,11,0,11,0,11,18,73,0,11,0,11,0,11,21,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,10,0,11,8,12,0,11,0,11,0,11,0,11,51,60,0,11,10,17,7,11,8,12,38,47,0,11,48,54,0,11,12,16,0,11,395,159,0,11,0,11,0,11,0,11,0,11,0,11,538,209,0,11,189,94,5,9,6,15,0,11,0,11,0,11,0,11,0,11,17,26,0,11,383,215,0,11,0,11,40,59,0,11,7,11,49,55,10,17,0,11,7,12,10,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,23,29,0,11,0,11,35,42,20,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1438,601,267,155
1400000US17031160300,17031160300,"Census Tract 1603, Cook County, Illinois",3757,596,0,11,40,72,0,11,21,22,174,136,0,11,0,11,0,11,0,11,7,17,0,11,21,33,41,48,105,137,0,11,0,11,0,11,19,21,0,11,0,11,0,11,21,23,0,11,0,11,6,13,0,11,0,11,0,11,0,11,0,11,8,13,0,11,9,16,0,11,65,58,0,11,0,11,0,11,0,11,17,20,253,114,0,11,60,54,0,11,0,11,0,11,0,11,323,149,0,11,151,166,0,11,10,16,0,11,0,11,0,11,0,11,0,11,9,16,0,11,319,144,0,11,99,75,0,11,0,11,0,11,8,14,31,37,0,11,0,11,0,11,0,11,377,298,0,11,0,11,0,11,0,11,0,11,48,62,0,11,0,11,58,90,0,11,102,166,0,11,0,11,169,241,0,11,9,14,0,11,0,11,34,54,0,11,36,57,0,11,0,11,36,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,32,1479,577,159,114
1400000US17031160400,17031160400,"Census Tract 1604, Cook County, Illinois",5092,569,0,16,0,16,0,16,13,17,36,51,0,16,0,16,0,16,0,16,20,34,5,9,0,16,0,16,11,18,23,26,0,16,0,16,0,16,0,16,0,16,0,16,0,16,29,45,0,16,0,16,0,16,0,16,15,16,0,16,0,16,0,16,29,34,13,20,0,16,106,67,0,16,17,20,12,19,18,21,0,16,367,138,0,16,86,100,0,16,0,16,0,16,30,33,256,97,0,16,54,36,6,10,0,16,0,16,60,97,0,16,0,16,0,16,9,17,0,16,298,148,0,16,81,115,13,19,0,16,18,26,17,21,26,40,0,16,0,16,0,16,0,16,16,26,0,16,16,26,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,20,24,13,20,0,16,0,16,0,16,18,29,0,16,0,16,18,29,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,2813,403,580,243
1400000US17031160501,17031160501,"Census Tract 1605.01, Cook County, Illinois",4309,603,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,11,0,11,0,11,0,11,48,76,0,11,232,127,0,11,0,11,0,11,0,11,0,11,0,11,146,94,0,11,48,38,0,11,28,42,0,11,0,11,0,11,0,11,0,11,62,53,0,11,42,48,0,11,0,11,12,20,0,11,0,11,19,21,30,47,0,11,0,11,0,11,0,11,69,90,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,69,90,0,11,35,34,0,11,24,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3316,611,192,151
1400000US17031160502,17031160502,"Census Tract 1605.02, Cook County, Illinois",4599,648,0,11,0,11,0,11,57,71,76,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,76,116,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,14,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,49,57,0,11,69,108,0,11,0,11,0,11,171,88,0,11,13,20,0,11,0,11,0,11,0,11,349,191,0,11,60,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,83,51,0,11,0,11,0,11,0,11,0,11,37,35,49,75,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,70,3145,689,373,325
1400000US17031160601,17031160601,"Census Tract 1606.01, Cook County, Illinois",3996,624,0,11,0,11,0,11,56,98,19,28,0,11,19,28,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,18,0,11,16,26,0,11,0,11,0,11,9,14,0,11,0,11,0,11,0,11,35,57,0,11,0,11,27,30,0,11,0,11,0,11,31,47,157,109,0,11,13,33,0,11,9,14,12,36,127,92,0,11,0,11,0,11,43,60,0,11,0,11,303,173,0,11,95,70,4,7,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,236,112,0,11,0,11,16,20,0,11,114,153,44,63,0,11,0,11,0,11,11,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,15,11,19,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2464,697,113,136
1400000US17031160602,17031160602,"Census Tract 1606.02, Cook County, Illinois",3937,378,0,11,18,29,0,11,0,11,29,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,47,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,0,11,5,10,71,67,0,11,67,61,26,41,0,11,0,11,323,149,0,11,0,11,0,11,4,19,0,11,0,11,271,149,0,11,166,113,6,10,0,11,0,11,0,11,0,11,0,11,0,11,14,22,0,11,148,105,0,11,0,11,19,31,0,11,0,11,0,11,0,11,36,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2231,361,492,264
1400000US17031160700,17031160700,"Census Tract 1607, Cook County, Illinois",5816,663,0,16,0,16,0,16,55,56,61,99,0,16,0,16,61,99,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,28,43,0,16,0,16,0,16,106,168,0,16,0,16,12,17,0,16,21,28,0,16,0,16,14,23,25,31,56,114,0,16,49,50,0,16,17,26,0,16,355,155,0,16,0,16,0,16,45,72,0,16,0,16,320,134,0,16,249,131,0,16,14,23,0,16,0,16,0,16,0,16,0,16,0,16,0,16,368,207,18,29,0,16,42,49,0,16,14,23,9,18,94,152,0,16,0,16,0,16,0,16,20,33,0,16,0,16,0,16,0,16,0,16,20,33,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,41,36,0,16,0,16,0,16,0,16,42,71,0,16,0,16,0,16,0,16,0,16,0,16,42,71,0,16,0,16,0,16,0,16,0,16,12,18,3257,588,472,188
1400000US17031160800,17031160800,"Census Tract 1608, Cook County, Illinois",5698,580,0,16,0,16,0,16,33,35,33,32,0,16,0,16,0,16,12,19,0,16,21,35,0,16,0,16,0,16,0,16,82,119,0,16,0,16,0,16,0,16,31,38,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,1,3,0,16,0,16,0,16,0,16,29,27,0,16,16,26,0,16,23,22,10,15,430,201,0,16,19,22,0,16,24,36,0,16,0,16,259,129,0,16,154,104,0,16,25,41,0,16,0,16,0,16,0,16,0,16,9,15,0,16,143,83,0,16,0,16,46,53,0,16,22,31,26,23,0,16,0,16,0,16,0,16,0,16,37,54,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,37,54,0,16,47,43,0,16,0,16,126,140,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,3681,594,392,189
1400000US17031160900,17031160900,"Census Tract 1609, Cook County, Illinois",2469,263,0,11,0,11,0,11,59,41,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,46,74,0,11,0,11,0,11,0,11,0,11,0,11,30,34,0,11,0,11,0,11,29,30,93,64,0,11,15,18,0,11,0,11,0,11,415,189,0,11,0,11,0,11,13,17,0,11,4,7,293,127,0,11,239,145,0,11,0,11,0,11,0,11,0,11,0,11,0,11,14,19,0,11,305,120,6,10,0,11,0,11,0,11,0,11,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,7,13,14,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,729,260,132,117
1400000US17031161000,17031161000,"Census Tract 1610, Cook County, Illinois",1762,180,0,11,0,11,6,10,23,30,41,39,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,33,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,22,26,0,11,11,12,0,11,81,76,10,21,4,5,0,11,244,91,0,11,0,11,0,11,3,4,0,11,0,11,282,119,0,11,191,93,0,11,4,7,9,13,0,11,0,11,0,11,1,2,16,18,0,11,208,92,0,11,0,11,12,13,0,11,0,11,0,11,13,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,38,31,0,11,0,11,11,16,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,437,133,79,67
1400000US17031161100,17031161100,"Census Tract 1611, Cook County, Illinois",2215,283,0,11,0,11,0,11,109,75,14,24,14,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,18,0,11,0,11,2,7,28,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,0,11,11,16,22,26,18,28,57,50,0,11,11,16,0,11,18,19,7,12,323,136,0,11,20,24,0,11,11,15,0,11,0,11,184,79,3,6,91,82,0,11,5,8,0,11,0,11,0,11,0,11,0,11,56,54,0,11,216,113,0,11,0,11,32,30,10,16,0,11,21,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,765,314,153,84
1400000US17031161200,17031161200,"Census Tract 1612, Cook County, Illinois",2823,352,0,11,0,11,0,11,43,59,29,43,0,11,0,11,0,11,29,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,9,0,11,5,7,0,11,7,8,0,11,0,11,0,11,198,94,0,11,0,11,0,11,7,11,0,11,0,11,218,161,0,11,39,31,3,6,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,287,143,0,11,5,8,4,6,0,11,13,21,8,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,18,29,0,11,0,11,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,17,1795,371,118,86
1400000US17031161300,17031161300,"Census Tract 1613, Cook County, Illinois",3783,435,0,11,0,11,0,11,78,75,12,19,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,0,11,0,11,0,11,0,11,6,9,0,11,7,12,0,11,31,46,0,11,0,11,0,11,0,11,0,11,15,23,0,11,0,11,0,11,0,11,43,54,0,11,33,31,0,11,0,11,0,11,0,11,10,15,146,65,0,11,0,11,0,11,6,9,0,11,0,11,188,100,0,11,135,64,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,373,148,0,11,0,11,0,11,16,25,5,8,61,78,0,11,0,11,22,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,20,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2177,430,385,168
1400000US17031170100,17031170100,"Census Tract 1701, Cook County, Illinois",1906,206,0,11,12,19,0,11,6,10,3,9,0,11,0,11,0,11,0,11,3,9,0,11,0,11,0,11,0,11,0,11,8,12,0,11,22,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,11,18,0,11,0,11,31,31,0,11,0,11,0,11,0,11,0,11,146,70,0,11,27,28,0,11,8,12,0,11,0,11,120,68,0,11,209,132,8,13,38,46,0,11,0,11,0,11,0,11,0,11,18,21,0,11,588,171,0,11,6,10,1,2,0,11,0,11,0,11,15,20,0,11,12,19,0,11,0,11,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1,3,0,11,31,35,0,11,0,11,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,95,85,316,122,166,78
1400000US17031170200,17031170200,"Census Tract 1702, Cook County, Illinois",4030,437,0,11,53,88,0,11,30,38,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,21,0,11,0,11,0,11,0,11,11,18,0,11,27,32,0,11,2,4,0,11,52,69,0,11,254,154,0,11,6,10,0,11,16,38,0,11,0,11,302,161,0,11,104,92,0,11,23,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1192,470,0,11,25,39,49,61,0,11,0,11,0,11,0,11,10,19,1,3,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,12,22,33,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1432,263,378,234
1400000US17031170300,17031170300,"Census Tract 1703, Cook County, Illinois",5065,364,0,16,0,16,0,16,530,302,16,26,0,16,0,16,16,26,0,16,0,16,0,16,0,16,0,16,0,16,13,22,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,21,34,0,16,10,14,18,20,0,16,8,13,0,16,54,67,0,16,241,99,0,16,0,16,0,16,0,16,0,16,0,16,465,195,0,16,333,163,7,12,0,16,13,20,0,16,0,16,0,16,0,16,0,16,0,16,1581,409,0,16,8,13,7,11,0,16,3,7,28,29,0,16,0,16,20,51,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,8,12,0,16,0,16,56,62,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,9,13,1374,307,242,112
1400000US17031170400,17031170400,"Census Tract 1704, Cook County, Illinois",3716,301,0,11,0,11,0,11,236,121,14,23,0,11,14,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,0,11,7,12,6,11,15,13,43,42,0,11,0,11,0,11,0,11,0,11,171,75,0,11,118,73,0,11,0,11,0,11,0,11,143,87,0,11,404,162,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,1235,287,0,11,154,166,0,11,0,11,0,11,0,11,0,11,0,11,6,9,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,9,0,11,0,11,37,48,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,772,203,323,148
1400000US17031170500,17031170500,"Census Tract 1705, Cook County, Illinois",4699,421,0,11,8,14,0,11,352,233,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,20,30,14,22,0,11,44,49,0,11,0,11,0,11,0,11,0,11,0,11,25,41,0,11,0,11,0,11,0,11,16,17,0,11,0,11,42,71,0,11,36,52,0,11,15,24,0,11,24,29,0,11,283,115,0,11,68,90,0,11,0,11,0,11,0,11,245,115,0,11,608,198,8,12,0,11,0,11,0,11,0,11,0,11,0,11,15,23,0,11,1264,388,0,11,106,152,0,11,0,11,17,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,12,19,0,11,0,11,94,83,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1004,272,379,198
1400000US17031170600,17031170600,"Census Tract 1706, Cook County, Illinois",2752,238,0,11,0,11,0,11,191,167,4,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,6,0,11,0,11,0,11,0,11,11,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,12,0,11,0,11,4,8,0,11,27,28,0,11,0,11,0,11,0,11,0,11,171,78,0,11,10,16,0,11,0,11,0,11,0,11,102,70,0,11,280,80,5,9,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,894,273,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,5,8,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,82,124,0,11,0,11,10,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,37,53,783,248,119,49
1400000US17031170700,17031170700,"Census Tract 1707, Cook County, Illinois",2808,390,0,11,0,11,0,11,301,220,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,48,0,11,0,11,0,11,0,11,0,11,77,44,0,11,60,60,0,11,0,11,0,11,0,11,290,128,0,11,414,174,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,831,241,0,11,0,11,20,23,0,11,0,11,0,11,0,11,0,11,16,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,0,11,6,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,645,317,92,58
1400000US17031170800,17031170800,"Census Tract 1708, Cook County, Illinois",3708,378,0,11,0,11,0,11,266,210,29,43,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,29,43,0,11,0,11,0,11,9,15,0,11,10,16,0,11,0,11,0,11,0,11,0,11,0,11,9,13,0,11,0,11,9,15,33,53,40,44,0,11,0,11,28,42,0,11,0,11,0,11,0,11,0,11,255,117,0,11,73,61,0,11,8,13,0,11,11,17,97,50,0,11,516,149,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,918,226,0,11,0,11,0,11,0,11,0,11,0,11,25,31,0,11,22,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,22,24,0,11,0,11,128,121,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,10,17,1003,277,187,97
1400000US17031170900,17031170900,"Census Tract 1709, Cook County, Illinois",1740,180,0,11,0,11,0,11,177,118,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,4,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,9,10,0,11,0,11,6,10,0,11,4,6,0,11,0,11,0,11,34,33,0,11,9,13,0,11,0,11,0,11,0,11,47,34,0,11,277,135,0,11,0,11,6,10,0,11,0,11,0,11,0,11,13,20,0,11,471,164,0,11,0,11,9,16,0,11,0,11,0,11,9,15,12,17,5,7,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,84,108,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,467,206,89,73
1400000US17031171000,17031171000,"Census Tract 1710, Cook County, Illinois",7430,671,0,16,147,230,0,16,218,160,13,21,0,16,0,16,13,21,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,10,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,24,27,0,16,0,16,12,18,0,16,0,16,0,16,0,16,0,16,30,47,0,16,472,191,0,16,267,285,0,16,17,27,0,16,0,16,437,205,0,16,340,126,0,16,0,16,0,16,0,16,0,16,0,16,16,26,54,61,0,16,2099,467,0,16,100,157,20,31,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,34,52,0,16,0,16,0,16,0,16,0,16,34,52,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,72,51,17,28,0,16,124,168,9,15,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,2277,665,621,326
